Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B
5402,27,4.0,98.64940403081155,78.91735403081155,6.0,3,6.0,2019,0.072157581,B,B,2,629,1,900.0,0,0,A,294689.6147935343,0,1,0,1,1,0,0,1,0,1,1,0
15624,90,3.0,73.43794948470516,43.085902840425675,10.0,9,17.0,1990,0.246031548,B,A,22,3151,4,2715.0,3,3,B,384070.3576494245,0,1,1,0,0,1,0,1,1,0,0,1
11708,129,3.0,84.60159345177007,55.42696922548822,10.0,6,8.0,1963,0.020741326,B,B,24,5613,5,1340.0,2,5,B,482975.9648524782,0,1,0,1,0,1,0,1,0,1,0,1
5340,114,2.0,46.03539660627121,43.53696920397234,6.0,6,7.0,1962,0.327018035,B,B,12,2270,23,2500.0,1,0,B,249964.36533545106,0,1,0,1,0,1,0,1,0,1,0,1
9968,18,3.0,77.67481233501586,74.78386784290984,10.0,4,17.0,1998,0.0,B,B,30,5562,0,900.0,0,5,A,141462.0566165657,0,1,0,1,1,0,0,1,0,1,1,0
15883,23,2.0,64.47319021945094,44.74114021945094,6.0,6,17.0,2016,0.075778755,B,B,6,1437,3,900.0,0,2,B,181679.66594520267,0,1,0,1,0,1,0,1,0,1,0,1
767,13,1.0,33.040495132901945,16.763598527390034,6.0,7,17.0,2004,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,148429.35954166745,0,1,0,1,1,0,0,1,0,1,1,0
15649,48,2.0,83.09041567389127,81.76301782884771,6.0,7,6.0,2016,0.041124634,B,B,46,9515,5,900.0,1,10,B,388274.79549257655,0,1,0,1,0,1,0,1,0,1,0,1
7752,22,2.0,66.40158985096676,32.78126,6.0,8,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B,191483.85975547208,0,1,0,1,0,1,0,1,0,1,0,1
5831,130,3.0,55.08210259139247,39.845954068379264,6.0,4,16.0,1970,0.21843974,B,B,21,4472,6,1450.0,4,7,A,252199.26844278464,0,1,0,1,1,0,0,1,0,1,1,0
16777,52,2.0,54.49652929949642,32.78126,6.0,15,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,150775.31027260545,0,1,0,1,0,1,0,1,0,1,0,1
3623,2,2.0,90.84747357678812,32.81437699778531,18.0,3,18.0,2016,0.309479124,B,B,35,7715,4,990.0,0,6,B,243454.75978750692,0,1,0,1,0,1,0,1,0,1,0,1
8032,109,2.0,46.17036431852253,30.425585667179057,6.0,8,9.0,1978,0.1363303,B,B,30,6141,10,262.0,3,6,B,231043.11922297018,0,1,0,1,0,1,0,1,0,1,0,1
2563,88,1.0,43.60157550613255,20.65204520308397,8.0,9,12.0,1983,0.127375905,B,B,43,8429,3,900.0,3,9,B,187478.4647942477,0,1,0,1,0,1,0,1,0,1,0,1
12657,17,1.0,32.840310995365016,17.383530120131187,6.0,5,10.0,1969,0.0,B,B,18,3374,5,620.0,1,2,B,210311.4529392668,0,1,0,1,0,1,0,1,0,1,0,1
15973,17,1.0,48.04695652967671,20.42439408085131,11.0,3,24.0,2011,0.093442564,B,B,23,4635,5,3300.0,2,4,B,293475.7016424469,0,1,0,1,0,1,0,1,0,1,0,1
1507,58,1.0,52.87681035897194,32.78126,6.0,6,9.0,1977,0.43788524,B,B,23,5735,3,1084.0,0,5,B,114118.24923364152,0,1,0,1,0,1,0,1,0,1,0,1
6296,111,1.0,43.08313861810571,22.88123523361404,8.0,14,6.0,1984,0.093442564,B,B,23,4635,5,3300.0,2,4,B,216956.61847598472,0,1,0,1,0,1,0,1,0,1,0,1
4887,167,2.0,56.182108387213276,34.437358145031595,9.0,1,5.0,1959,0.051942062,B,B,17,4017,7,800.0,2,0,B,173890.92293349106,0,1,0,1,0,1,0,1,0,1,0,1
5606,6,1.0,41.784525153704365,32.78126,6.0,5,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,120519.55191008336,0,1,0,1,0,1,0,1,0,1,0,1
13077,41,1.0,31.642468107750005,20.563151998736576,6.0,5,6.0,1963,0.036122292,B,B,24,4378,0,1036.0,1,1,B,125984.97693960633,0,1,0,1,0,1,0,1,0,1,0,1
9016,6,2.0,68.78375461439946,32.78126,6.0,19,25.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,187108.7763468533,0,1,0,1,0,1,0,1,0,1,0,1
12789,11,2.0,46.919705778152164,30.620938384266854,6.0,14,14.0,1972,0.038692987000000005,B,B,28,6533,1,1015.0,2,5,B,199260.27597802578,0,1,0,1,0,1,0,1,0,1,0,1
2224,49,3.0,58.17728425231226,38.53982616397412,6.0,2,9.0,1965,0.020741326,B,B,24,5613,5,1340.0,2,5,B,303190.3519143969,0,1,0,1,0,1,0,1,0,1,0,1
2709,128,3.0,65.43476827497588,41.23806642884642,7.0,8,9.0,1957,0.0,B,B,27,4798,0,30.0,2,8,B,287236.1373770783,0,1,0,1,0,1,0,1,0,1,0,1
13868,101,1.0,50.15011554529976,21.671369714034835,10.0,5,14.0,2013,0.225824954,A,B,41,6558,7,1548.0,3,2,B,252509.32804763585,1,0,0,1,0,1,1,0,0,1,0,1
16007,53,3.0,73.63578631797326,44.882855280678456,7.0,12,12.0,1981,0.049637257,B,B,34,7759,0,229.0,1,3,B,375533.6643054875,0,1,0,1,0,1,0,1,0,1,0,1
5322,1,1.0,41.32192373106805,21.826856874295736,7.0,18,6.0,2012,0.007122317,B,B,1,264,0,900.0,0,1,B,142744.36754040833,0,1,0,1,0,1,0,1,0,1,0,1
2460,46,2.0,56.5279883479152,33.66980409005327,9.0,3,17.0,2004,0.0,B,B,47,11319,0,1145.0,3,5,B,327115.18545413075,0,1,0,1,0,1,0,1,0,1,0,1
6583,6,1.0,39.35216081076257,19.62011081076257,10.0,10,17.0,2013,0.243204519,B,B,5,1564,0,540.0,0,0,B,116734.36708424446,0,1,0,1,0,1,0,1,0,1,0,1
2403,1,1.0,40.3291743302681,21.91015801032771,9.0,15,17.0,2014,0.007122317,B,B,1,264,0,900.0,0,1,B,148273.57814752,0,1,0,1,0,1,0,1,0,1,0,1
16131,27,2.0,58.413831259451115,32.78126,6.0,9,6.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,137605.66485769243,0,1,0,1,1,0,0,1,0,1,1,0
13620,1,3.0,79.26676020871994,32.78126,10.0,16,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,233890.8548189363,0,1,0,1,0,1,0,1,0,1,0,1
12938,9,2.0,47.186063617667564,29.152603420421663,6.0,9,9.0,1971,0.31019913,B,B,11,2748,1,900.0,0,0,B,144534.06146627452,0,1,0,1,0,1,0,1,0,1,0,1
13346,178,2.0,43.02702019410984,23.266754340799476,6.0,10,12.0,1970,0.212515361,B,B,19,3293,16,628.0,3,7,B,204838.0569360616,0,1,0,1,0,1,0,1,0,1,0,1
3758,23,3.0,79.50357010215906,44.873207807803844,12.0,9,17.0,2011,0.075778755,B,B,6,1437,3,900.0,0,2,B,159451.7120056333,0,1,0,1,0,1,0,1,0,1,0,1
4992,25,3.0,82.19914537872707,80.39256108275828,10.0,17,6.0,2017,0.069753361,B,B,53,13670,4,900.0,1,11,B,312935.5787838138,0,1,0,1,0,1,0,1,0,1,0,1
954,128,1.0,39.97393027083443,23.05260294414901,8.0,8,14.0,1992,0.0,B,B,27,4798,0,30.0,2,8,B,178780.60624352095,0,1,0,1,0,1,0,1,0,1,0,1
6391,1,2.0,61.82349527882575,32.78126,6.0,5,24.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,140972.87596223038,0,1,0,1,0,1,0,1,0,1,0,1
12448,93,3.0,75.34522556379589,45.27228953938,10.0,1,17.0,2006,0.0,B,B,27,4798,0,30.0,2,8,B,311453.9331831541,0,1,0,1,0,1,0,1,0,1,0,1
11918,80,2.0,54.85110563000556,34.871861464135776,8.0,13,14.0,1989,0.0,B,B,39,8647,0,810.0,0,5,B,257885.16172996283,0,1,0,1,0,1,0,1,0,1,0,1
1460,166,2.0,67.91201022754062,23.696248019013932,7.0,2,8.0,1962,0.174739084,B,B,17,3379,9,100.0,0,3,B,335317.77112852904,0,1,0,1,0,1,0,1,0,1,0,1
16504,27,1.0,72.48674130683804,58.94446239663317,20.0,6,6.0,2017,0.07542368,B,B,11,3097,0,900.0,0,0,B,195520.31938548863,0,1,0,1,0,1,0,1,0,1,0,1
16095,6,1.0,40.24268005294053,32.78126,6.0,17,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,126925.79515948489,0,1,0,1,0,1,0,1,0,1,0,1
3115,79,1.0,32.805838872313444,21.580887697573694,6.0,1,5.0,1968,0.307466659,B,A,30,5048,9,325.0,2,5,B,91844.70158718976,0,1,1,0,0,1,0,1,1,0,0,1
11337,30,1.0,37.26549580009149,32.78126,6.0,7,17.0,2017,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,135205.0356708562,0,1,0,1,0,1,0,1,0,1,0,1
7070,27,2.0,60.08289151141722,58.218079480242594,6.0,8,15.0,1977,0.211401214,B,B,9,1892,0,900.0,0,1,B,136580.2517473851,0,1,0,1,0,1,0,1,0,1,0,1
7659,57,1.0,38.48525196110102,22.55060777012813,8.0,19,6.0,1992,0.13321533300000002,B,B,49,11395,3,1406.0,3,4,A,183485.2849949661,0,1,0,1,1,0,0,1,0,1,1,0
562,1,1.0,50.8654564741292,32.78126,6.0,7,6.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,173432.29129699065,0,1,0,1,0,1,0,1,0,1,0,1
468,75,1.0,41.175722555795225,20.572841990574226,8.0,4,17.0,1990,0.307466659,B,A,30,5048,9,325.0,2,5,B,192435.87895291747,0,1,1,0,0,1,0,1,1,0,0,1
5879,9,3.0,91.5360404221077,87.8328284344059,6.0,5,9.0,2016,0.161531741,B,B,25,5648,1,30.0,2,4,B,246542.31903175844,0,1,0,1,0,1,0,1,0,1,0,1
12807,27,1.0,44.417335213280325,41.40943713368492,6.0,12,12.0,2015,0.017647053,B,B,2,469,0,900.0,0,0,B,143706.02322374706,0,1,0,1,0,1,0,1,0,1,0,1
9731,1,2.0,52.19254267604164,32.78126,6.0,7,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,200573.76051493015,0,1,0,1,0,1,0,1,0,1,0,1
15822,90,1.0,27.09844138894386,16.660669165311912,6.0,3,5.0,1965,0.265088676,B,B,37,5288,0,1937.0,3,2,B,124179.7028408921,0,1,0,1,0,1,0,1,0,1,0,1
13144,62,1.0,47.1053707162371,32.78126,6.0,9,6.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,156512.03420207096,0,1,0,1,1,0,0,1,0,1,1,0
10230,6,1.0,47.908595874382584,32.78126,6.0,9,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,135358.46331791359,0,1,0,1,0,1,0,1,0,1,0,1
3676,1,2.0,66.29020793579359,32.78126,6.0,8,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,205482.58856507766,0,1,0,1,0,1,0,1,0,1,0,1
931,89,1.0,36.992899406096605,22.989972180247346,6.0,9,6.0,1966,0.0,B,B,25,5027,4,46.0,1,1,B,175157.54336979572,0,1,0,1,0,1,0,1,0,1,0,1
7798,94,1.0,45.42134324527114,42.68666624416219,11.0,3,6.0,2017,0.282797669,B,B,33,8667,2,900.0,0,6,B,203306.8394720209,0,1,0,1,0,1,0,1,0,1,0,1
3899,147,3.0,66.06970037549142,50.898861932541074,7.0,4,12.0,1996,0.319809354,B,B,25,4756,16,2857.0,5,8,B,368706.5145752222,0,1,0,1,0,1,0,1,0,1,0,1
9861,65,2.0,36.83238503782707,23.11140942530877,6.0,5,9.0,1969,0.081943463,B,B,20,2738,20,900.0,1,4,B,268187.2904690545,0,1,0,1,0,1,0,1,0,1,0,1
5867,27,3.0,54.0369460715696,32.78126,6.0,11,17.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,178034.5143102255,0,1,0,1,1,0,0,1,0,1,1,0
9162,52,1.0,43.96322971538704,32.78126,6.0,10,17.0,1977,0.371148999,B,B,34,7065,1,750.0,2,5,B,134376.08135796554,0,1,0,1,0,1,0,1,0,1,0,1
7692,88,1.0,44.998499348395825,43.81725030793103,10.0,12,17.0,2016,0.127375905,B,B,43,8429,3,900.0,3,9,B,214178.86239697825,0,1,0,1,0,1,0,1,0,1,0,1
2269,53,2.0,43.92998332703691,27.55052756501277,6.0,4,5.0,1963,0.049637257,B,B,34,7759,0,229.0,1,3,B,198316.4595214084,0,1,0,1,0,1,0,1,0,1,0,1
5726,42,2.0,61.20928734255386,33.22643886263861,12.0,10,17.0,2006,0.158249043,B,B,21,5731,0,900.0,1,0,B,250613.21515110647,0,1,0,1,0,1,0,1,0,1,0,1
14176,75,3.0,71.06481674000452,50.48735616210378,7.0,13,16.0,1984,0.307466659,B,A,30,5048,9,325.0,2,5,B,335781.7793543443,0,1,1,0,0,1,0,1,1,0,0,1
4764,27,2.0,67.54300283955206,30.61714203511116,6.0,9,17.0,2016,0.017647053,B,B,2,469,0,900.0,0,0,B,184959.41503782728,0,1,0,1,0,1,0,1,0,1,0,1
13004,25,1.0,43.32220144281334,41.51531555708381,10.0,19,25.0,2012,0.069753361,B,B,53,13670,4,900.0,1,11,B,151000.61975072545,0,1,0,1,0,1,0,1,0,1,0,1
11671,2,1.0,36.18683043530894,20.509399277170644,6.0,5,5.0,1966,0.130617806,B,B,39,10418,9,900.0,1,9,B,152838.6365383248,0,1,0,1,0,1,0,1,0,1,0,1
657,6,2.0,68.55637498136356,32.78126,6.0,14,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,190216.68102859848,0,1,0,1,0,1,0,1,0,1,0,1
16739,144,3.0,89.30671116211225,45.83246530530817,12.0,5,17.0,2007,0.306977489,B,B,27,5148,14,1575.0,5,7,B,564216.2332999067,0,1,0,1,0,1,0,1,0,1,0,1
13491,0,1.0,38.17827735647398,18.446227356473976,6.0,19,6.0,2016,0.006076152,B,B,30,5285,0,645.0,6,6,B,105134.28699422268,0,1,0,1,0,1,0,1,0,1,0,1
15544,100,2.0,47.994454231859685,31.205367841874036,6.0,2,5.0,1962,0.200146802,B,B,23,3975,8,770.0,2,0,B,217202.0647547285,0,1,0,1,0,1,0,1,0,1,0,1
14198,59,2.0,49.47450847575552,30.057049367642108,6.0,3,12.0,1971,0.309479124,B,B,35,7715,4,990.0,0,6,B,182408.94978755523,0,1,0,1,0,1,0,1,0,1,0,1
8199,9,2.0,67.98116053488627,48.24911053488627,6.0,9,6.0,1977,0.161531741,B,B,25,5648,1,30.0,2,4,B,205998.1948965867,0,1,0,1,0,1,0,1,0,1,0,1
14135,99,2.0,38.74388160639215,25.54285102784993,6.0,4,14.0,1973,0.033493708,B,B,66,10573,1,1322.0,3,8,B,179300.10390428413,0,1,0,1,0,1,0,1,0,1,0,1
11710,30,2.0,66.16366000363381,32.78126,6.0,15,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,192854.95646608624,0,1,0,1,0,1,0,1,0,1,0,1
13125,138,1.0,44.84656285873149,21.589865044817753,8.0,3,14.0,2004,0.0,B,B,36,6714,2,2672.0,0,2,B,199324.17253990934,0,1,0,1,0,1,0,1,0,1,0,1
7708,62,2.0,59.37095332850174,34.219187239320114,11.0,12,14.0,2018,0.072157581,B,B,2,629,1,900.0,0,0,A,148441.85093945748,0,1,0,1,1,0,0,1,0,1,1,0
14091,90,2.0,45.78711305478213,33.11369413794686,6.0,7,6.0,1963,0.246031548,B,A,22,3151,4,2715.0,3,3,B,184222.95910127505,0,1,1,0,0,1,0,1,1,0,0,1
1638,27,2.0,95.52606851975192,94.89213018967398,12.0,1,1.0,1977,0.07542368,B,B,11,3097,0,900.0,0,0,B,118454.77845207635,0,1,0,1,0,1,0,1,0,1,0,1
14817,67,1.0,38.776225886146214,21.85590858646717,7.0,8,12.0,1972,0.100455735,B,B,43,7227,0,900.0,1,6,A,160372.81677248358,0,1,0,1,1,0,0,1,0,1,1,0
2066,58,2.0,61.7686833671635,60.47671988777192,6.0,3,3.0,2017,0.43788524,B,B,23,5735,3,1084.0,0,5,B,151557.90476693097,0,1,0,1,0,1,0,1,0,1,0,1
1715,23,1.0,44.43215473738926,32.78126,6.0,11,25.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,115757.85285085758,0,1,0,1,0,1,0,1,0,1,0,1
7756,1,2.0,61.97785561861604,32.55571655102211,12.0,15,17.0,2012,0.007122317,B,B,1,264,0,900.0,0,1,B,97664.22020505842,0,1,0,1,0,1,0,1,0,1,0,1
3294,167,5.0,111.04579867495636,81.94045927590565,9.0,6,6.0,1940,0.050272014,B,B,21,4231,14,1020.0,0,3,B,513239.4990815424,0,1,0,1,0,1,0,1,0,1,0,1
7830,27,3.0,80.51039876417704,45.299248908468826,6.0,16,6.0,2016,0.017647053,B,B,2,469,0,900.0,0,0,B,213688.71174861238,0,1,0,1,0,1,0,1,0,1,0,1
3367,3,3.0,101.86270148534588,99.9700653056528,11.0,7,15.0,2013,0.050900058,B,B,43,10621,1,30.0,2,3,B,225202.09964483816,0,1,0,1,0,1,0,1,0,1,0,1
10648,29,1.0,32.95662531197097,23.735952584053322,6.0,2,5.0,1964,0.040242764,B,B,25,3478,11,2729.0,3,1,B,165636.23305303275,0,1,0,1,0,1,0,1,0,1,0,1
8686,119,2.0,45.08893339505771,34.6913990537904,6.0,3,5.0,1964,0.000995363,B,B,42,7651,1,900.0,1,5,B,202558.11519067996,0,1,0,1,0,1,0,1,0,1,0,1
471,57,3.0,88.96876966380188,81.61678674338465,10.0,15,6.0,2005,0.090799103,B,B,74,19083,2,900.0,5,15,B,346304.6910231305,0,1,0,1,0,1,0,1,0,1,0,1
14432,45,2.0,58.46616484713579,32.78126,6.0,16,17.0,2017,0.195781053,B,B,23,5212,6,900.0,3,2,B,338049.43849194515,0,1,0,1,0,1,0,1,0,1,0,1
15902,97,1.0,40.398616599259746,19.501462348638505,9.0,6,6.0,1930,0.306977489,B,B,27,5148,14,1575.0,5,7,B,197433.2282213139,0,1,0,1,0,1,0,1,0,1,0,1
827,27,1.0,39.209834009639344,20.949718439811523,9.0,8,16.0,1975,0.072157581,B,B,2,629,1,900.0,0,0,A,228352.81638343175,0,1,0,1,1,0,0,1,0,1,1,0
2419,27,2.0,75.44515500173904,74.31337360705945,6.0,12,17.0,2016,0.072157581,B,B,2,629,1,900.0,0,0,A,170134.2027635817,0,1,0,1,1,0,0,1,0,1,1,0
9980,27,2.0,62.840386696080685,32.78126,9.0,10,10.0,1977,0.072157581,B,B,2,629,1,900.0,0,0,A,217232.11434103356,0,1,0,1,1,0,0,1,0,1,1,0
13275,23,1.0,42.456929174547675,32.78126,6.0,7,17.0,1977,0.075778755,B,B,6,1437,3,900.0,0,2,B,105168.85431393926,0,1,0,1,0,1,0,1,0,1,0,1
640,61,3.0,65.90874205498707,40.9434545926549,8.0,2,12.0,1979,0.300322518,B,B,52,10311,6,900.0,1,9,B,226795.6417483973,0,1,0,1,0,1,0,1,0,1,0,1
2833,70,1.0,35.79476689875042,21.70136515041393,6.0,9,9.0,1977,0.002211665,B,B,39,7614,3,900.0,1,5,A,155814.3480442097,0,1,0,1,1,0,0,1,0,1,1,0
13469,27,1.0,38.871709915909626,19.139659915909625,6.0,8,17.0,2019,0.011654127,B,B,4,915,0,900.0,0,0,B,118291.54055106752,0,1,0,1,0,1,0,1,0,1,0,1
8662,162,1.0,50.06179779929124,24.60006592925688,13.0,4,8.0,1956,0.174739084,B,B,17,3379,9,100.0,0,3,B,366340.83759835776,0,1,0,1,0,1,0,1,0,1,0,1
4710,11,3.0,62.546660781763926,42.007038298794605,8.0,7,9.0,1972,0.012338886,B,B,35,5776,1,2078.0,2,4,B,230539.3777447781,0,1,0,1,0,1,0,1,0,1,0,1
1725,28,2.0,49.5435385939334,31.274471750157446,6.0,10,12.0,1971,0.118537385,B,B,30,6207,1,1183.0,1,0,B,196840.65307970237,0,1,0,1,0,1,0,1,0,1,0,1
4086,6,2.0,65.35113292293178,61.79448935553911,6.0,8,25.0,2015,0.243204519,B,B,5,1564,0,540.0,0,0,B,184583.74916386086,0,1,0,1,0,1,0,1,0,1,0,1
16031,96,1.0,35.47468540668868,18.02380102850219,9.0,6,14.0,2002,0.041116354,B,B,53,14892,4,900.0,1,4,B,171076.79182326604,0,1,0,1,0,1,0,1,0,1,0,1
2305,53,1.0,34.2394609702116,23.141324340380763,6.0,4,9.0,1969,0.313924552,B,B,22,4625,11,3855.0,2,10,B,181843.4216485016,0,1,0,1,0,1,0,1,0,1,0,1
12779,101,1.0,41.69877288430139,27.931158403241486,6.0,8,12.0,1971,0.225824954,A,B,41,6558,7,1548.0,3,2,B,200567.6729127241,1,0,0,1,0,1,1,0,0,1,0,1
11642,1,1.0,49.72580524598237,29.99375524598237,6.0,5,24.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,170384.13493842102,0,1,0,1,0,1,0,1,0,1,0,1
10459,6,2.0,52.07618989563525,32.34413989563525,6.0,5,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,171727.80471850812,0,1,0,1,0,1,0,1,0,1,0,1
9387,22,2.0,58.42737968038507,32.78126,6.0,4,17.0,1977,0.118537385,B,B,30,6207,1,1183.0,1,0,B,186190.5571848752,0,1,0,1,0,1,0,1,0,1,0,1
8238,6,3.0,79.25941567687433,32.78126,6.0,9,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,218695.98710892192,0,1,0,1,0,1,0,1,0,1,0,1
5437,21,1.0,37.526541776176536,19.460488306592886,9.0,3,18.0,2011,0.194489265,B,B,47,8004,3,125.0,3,5,B,188880.83862146398,0,1,0,1,0,1,0,1,0,1,0,1
2970,144,1.0,36.3460221512359,22.223867636556555,9.0,11,12.0,1969,0.306977489,B,B,27,5148,14,1575.0,5,7,B,86504.50304602124,0,1,0,1,0,1,0,1,0,1,0,1
12754,53,2.0,59.329608011063144,56.66382659167455,7.0,15,17.0,2018,0.049637257,B,B,34,7759,0,229.0,1,3,B,316085.4657215888,0,1,0,1,0,1,0,1,0,1,0,1
16308,41,3.0,61.73838337651118,43.4812740574252,6.0,9,9.0,1974,0.175054867,B,B,36,10055,3,900.0,1,0,B,74740.39248734327,0,1,0,1,0,1,0,1,0,1,0,1
14507,152,2.0,40.64990133793279,22.28867301111005,7.0,6,9.0,1964,0.042031587,B,B,37,6856,84,1940.0,2,5,B,275055.1822008445,0,1,0,1,0,1,0,1,0,1,0,1
11896,6,1.0,41.89195957935522,38.50471874182017,6.0,10,16.0,2014,0.243204519,B,B,5,1564,0,540.0,0,0,B,127243.77311805756,0,1,0,1,0,1,0,1,0,1,0,1
810,11,1.0,40.27664954105588,20.699972288693687,7.0,9,9.0,1979,0.038692987000000005,B,B,28,6533,1,1015.0,2,5,B,157759.0265475383,0,1,0,1,0,1,0,1,0,1,0,1
6565,98,2.0,45.81508381259457,32.66849894264286,6.0,8,9.0,1963,0.195781053,B,B,23,5212,6,900.0,3,2,B,197798.4513152756,0,1,0,1,0,1,0,1,0,1,0,1
8876,30,4.0,102.49558218736021,63.33801660165994,9.0,5,16.0,1985,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,518163.4284850906,0,1,0,1,0,1,0,1,0,1,0,1
2620,61,2.0,57.48739932915574,35.25753464836541,10.0,2,17.0,1985,0.300322518,B,B,52,10311,6,900.0,1,9,B,300291.32003119355,0,1,0,1,0,1,0,1,0,1,0,1
3743,129,3.0,79.33018398575908,49.91763638821418,7.0,8,15.0,1974,0.020741326,B,B,24,5613,5,1340.0,2,5,B,437913.1875225728,0,1,0,1,0,1,0,1,0,1,0,1
15384,11,2.0,45.651104141733185,27.281370644236564,6.0,9,12.0,1975,0.00016967599999999998,B,B,36,5992,0,900.0,1,1,B,228799.13129653307,0,1,0,1,0,1,0,1,0,1,0,1
4370,6,1.0,44.786327074621525,32.78126,6.0,8,17.0,1977,0.243204519,B,B,5,1564,0,540.0,0,0,B,130648.07859358615,0,1,0,1,0,1,0,1,0,1,0,1
14295,0,1.0,46.55629175998217,21.118280109689465,10.0,8,19.0,2012,0.006076152,B,B,30,5285,0,645.0,6,6,B,92018.72196397814,0,1,0,1,0,1,0,1,0,1,0,1
7719,118,2.0,36.417766083972396,25.14456771289728,7.0,7,9.0,1964,0.341071945,B,B,27,5664,48,2300.0,3,11,B,234999.6738553901,0,1,0,1,0,1,0,1,0,1,0,1
11693,33,2.0,37.25310757030449,21.55040666676938,7.0,6,8.0,1963,0.051942062,B,B,17,4017,7,800.0,2,0,B,211043.1114597256,0,1,0,1,0,1,0,1,0,1,0,1
9327,12,2.0,58.992067832841904,36.72275713748349,10.0,8,17.0,1995,0.090799103,B,B,74,19083,2,900.0,5,15,B,297144.3696929597,0,1,0,1,0,1,0,1,0,1,0,1
1661,11,3.0,67.28883269604587,48.53026522872401,9.0,7,12.0,1972,0.038692987000000005,B,B,28,6533,1,1015.0,2,5,B,321703.5945849645,0,1,0,1,0,1,0,1,0,1,0,1
15996,7,2.0,47.336972890281956,30.884455511401523,6.0,6,6.0,1962,0.035145267,B,B,42,9292,3,2620.0,0,3,B,203309.15187286845,0,1,0,1,0,1,0,1,0,1,0,1
14345,11,3.0,86.28712826669201,48.66053870951745,11.0,10,13.0,2015,0.038692987000000005,B,B,28,6533,1,1015.0,2,5,B,277669.5421084389,0,1,0,1,0,1,0,1,0,1,0,1
358,1,1.0,42.670839733157464,32.78126,6.0,8,17.0,1977,0.007122317,B,B,1,264,0,900.0,0,1,B,125834.27029087376,0,1,0,1,0,1,0,1,0,1,0,1
4701,22,2.0,56.484305286038726,34.24566195095191,8.0,6,6.0,1962,0.118537385,B,B,30,6207,1,1183.0,1,0,B,239277.45374284216,0,1,0,1,0,1,0,1,0,1,0,1
439,27,2.0,53.859279238097706,32.78126,10.0,4,15.0,1977,0.211401214,B,B,9,1892,0,900.0,0,1,B,144090.2003462651,0,1,0,1,0,1,0,1,0,1,0,1
6213,10,2.0,48.61141339317879,29.682680062796393,6.0,11,6.0,1970,0.282797669,B,B,33,8667,2,900.0,0,6,B,190451.55251878587,0,1,0,1,0,1,0,1,0,1,0,1
1360,87,2.0,53.8686681156431,30.761761171661124,8.0,8,17.0,1988,0.100455735,B,B,43,7227,0,900.0,1,6,A,236276.66797264805,0,1,0,1,1,0,0,1,0,1,1,0
9567,23,2.0,55.65986916384361,32.78126,6.0,8,6.0,1977,0.034656082000000005,B,B,0,168,0,900.0,0,0,B,114149.40210318618,0,1,0,1,0,1,0,1,0,1,0,1
13118,40,3.0,56.249800142240936,45.04857189792797,6.0,3,5.0,1961,0.210473241,B,B,11,2398,2,1994.0,3,0,B,246792.70044877296,0,1,0,1,0,1,0,1,0,1,0,1
2545,55,3.0,78.29428885463021,45.14019260865897,10.0,14,14.0,1997,0.041365446,B,B,31,5569,0,900.0,1,4,B,287328.8309960636,0,1,0,1,0,1,0,1,0,1,0,1
8567,27,1.0,37.73898004409439,18.00693004409439,10.0,4,15.0,2018,0.211401214,B,B,9,1892,0,900.0,0,1,B,114779.64213810962,0,1,0,1,0,1,0,1,0,1,0,1
5598,3,3.0,75.44745528311806,48.360110819699024,10.0,17,17.0,1986,0.050900058,B,B,43,10621,1,30.0,2,3,B,262573.3889699465,0,1,0,1,0,1,0,1,0,1,0,1
